sequence_name,is_uk,is_cog_uk,central_sample_id,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,uk_lineage,del_lineage,phylotype,lineage,SH-alrt,UFbootstrap,lineages_version,status,note,sequencing_centre
_England_NORW-3164A5C_2022_,Y,Y,NORW-3164A5C,,2022-01-15,107,UK,UK-ENG,Y,,,UK26661,del_trans_451150,UK26661_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3161A36_2022_,Y,Y,NORW-3161A36,,2022-01-21,108,UK,UK-ENG,Y,,,UK27824,del_trans_189720,UK27824_1.20.1.1.1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-31514F4_2022_,Y,Y,NORW-31514F4,,2022-01-22,108,UK,UK-ENG,Y,,,UK30124,del_trans_195502,UK30124_1.3.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3162547_2022_,Y,Y,NORW-3162547,,2022-01-27,109,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-315C7DE_2022_,Y,Y,NORW-315C7DE,,2022-01-20,108,UK,UK-ENG,Y,,,UK30485,del_trans_248293,UK30485_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315E3B2_2022_,Y,Y,NORW-315E3B2,,2022-01-22,108,UK,UK-ENG,Y,,,UK26088,del_trans_282930,UK26088_1.36,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3164840_2022_,Y,Y,NORW-3164840,,2022-01-17,108,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31515BB_2022_,Y,Y,NORW-31515BB,,2022-01-24,109,UK,UK-ENG,Y,,,UK31571,del_trans_215232,UK31571_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3163DF6_2022_,Y,Y,NORW-3163DF6,,2022-01-23,109,UK,UK-ENG,Y,,,UK32883,del_trans_182110,UK32883_1.1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3154B6A_2022_,Y,Y,NORW-3154B6A,,2022-01-19,108,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3150B62_2022_,Y,Y,NORW-3150B62,,2022-01-24,109,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3159276_2022_,Y,Y,NORW-3159276,,2022-01-20,108,UK,UK-ENG,Y,,,UK25859,del_trans_192140,UK25859_1.16,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3156152_2022_,Y,Y,NORW-3156152,,2022-01-18,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315AB96_2022_,Y,Y,NORW-315AB96,,2022-01-18,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-315FBE2_2022_,Y,Y,NORW-315FBE2,,2022-01-25,109,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3156C9E_2022_,Y,Y,NORW-3156C9E,,2022-01-19,108,UK,UK-ENG,Y,,,UK26891,del_trans_491924,UK26891_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315B248_2022_,Y,Y,NORW-315B248,,2022-01-24,109,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-315D46E_2022_,Y,Y,NORW-315D46E,,2022-01-11,107,UK,UK-ENG,Y,,,UK29081,del_trans_389829,UK29081_1.7,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3159763_2022_,Y,Y,NORW-3159763,,2022-01-18,108,UK,UK-ENG,Y,,,UK25671,del_trans_141240,UK25671_1,B.1.1,100,93,2020-05-19,passed_qc,,NORW
_England_NORW-3157DC5_2022_,Y,Y,NORW-3157DC5,,2022-01-21,108,UK,UK-ENG,Y,,,UK25670,del_trans_141087,UK25670_1.13.1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-316198C_2022_,Y,Y,NORW-316198C,,2022-01-19,108,UK,UK-ENG,Y,,,UK26386,del_trans_365692,UK26386_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31519D3_2022_,Y,Y,NORW-31519D3,,2022-01-05,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3157613_2022_,Y,Y,NORW-3157613,,2022-01-22,108,UK,UK-ENG,Y,,,UK33437,del_trans_256217,UK33437_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31560B6_2022_,Y,Y,NORW-31560B6,,2022-01-20,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3163628_2022_,Y,Y,NORW-3163628,,2022-01-19,108,UK,UK-ENG,Y,,,UK41514,del_trans_223919,UK41514_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3152D5E_2022_,Y,Y,NORW-3152D5E,,2022-01-24,109,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3161B0B_2022_,Y,Y,NORW-3161B0B,,2022-01-19,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.378.1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31546A6_2022_,Y,Y,NORW-31546A6,,2022-01-02,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3163F59_2022_,Y,Y,NORW-3163F59,,2022-01-11,107,UK,UK-ENG,Y,,,UK26820,del_trans_481440,,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31641D4_2022_,Y,Y,NORW-31641D4,,2022-01-18,108,UK,UK-ENG,Y,,,UK26062,del_trans_262210,UK26062_1.256,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3164FC8_2022_,Y,Y,NORW-3164FC8,,2022-01-22,108,UK,UK-ENG,Y,,,UK56168,del_trans_28423,UK56168_1,B.1.1,100,97,2020-05-19,passed_qc,,NORW
_England_NORW-315BACF_2022_,Y,Y,NORW-315BACF,,2022-01-20,108,UK,UK-ENG,Y,,,UK44926,del_trans_360018,UK44926_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315C642_2022_,Y,Y,NORW-315C642,,2022-01-23,109,UK,UK-ENG,Y,,,UK26027,del_trans_255261,UK26027_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315D67A_2022_,Y,Y,NORW-315D67A,,2022-01-18,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.1122.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3157A3B_2022_,Y,Y,NORW-3157A3B,,2022-01-22,108,UK,UK-ENG,Y,,,UK30133,del_trans_197057,UK30133_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315754E_2022_,Y,Y,NORW-315754E,,2022-01-24,109,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-315A646_2022_,Y,Y,NORW-315A646,,2022-01-24,109,UK,UK-ENG,Y,,,UK26002,del_trans_256364,UK26002_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314F902_2022_,Y,Y,NORW-314F902,,2022-01-05,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.875.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315E2C1_2022_,Y,Y,NORW-315E2C1,,2022-01-21,108,UK,UK-ENG,Y,,,UK30124,del_trans_195502,UK30124_1.3.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315706F_2022_,Y,Y,NORW-315706F,,2022-01-06,106,UK,UK-ENG,Y,,,UK50330,del_trans_163104,UK50330_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314FA01_2022_,Y,Y,NORW-314FA01,,2022-01-24,109,UK,UK-ENG,Y,,,UK53995,del_trans_164686,UK53995_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315C7A4_2022_,Y,Y,NORW-315C7A4,,2022-01-25,109,UK,UK-ENG,Y,,,UK34616,del_trans_484300,UK34616_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3162670_2022_,Y,Y,NORW-3162670,,2022-01-24,109,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1204,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3150FC1_2022_,Y,Y,NORW-3150FC1,,2022-01-21,108,UK,UK-ENG,Y,,,UK27854,del_trans_193483,UK27854_1.22,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315270E_2022_,Y,Y,NORW-315270E,,2022-01-23,109,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1.332.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3154CDA_2022_,Y,Y,NORW-3154CDA,,2022-01-15,107,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1.328,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-3164147_2022_,Y,Y,NORW-3164147,,2022-01-24,109,UK,UK-ENG,Y,,,UK32854,del_trans_163159,UK32854_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31565F9_2022_,Y,Y,NORW-31565F9,,2022-01-24,109,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-31541F1_2022_,Y,Y,NORW-31541F1,,2022-01-25,109,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314FC8E_2022_,Y,Y,NORW-314FC8E,,2022-01-20,108,UK,UK-ENG,Y,,,UK27923,del_trans_201611,UK27923_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3150B54_2022_,Y,Y,NORW-3150B54,,2022-01-22,108,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315A927_2022_,Y,Y,NORW-315A927,,2022-01-25,109,UK,UK-ENG,Y,,,UK34477,del_trans_477413,UK34477_1.1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315A7A8_2022_,Y,Y,NORW-315A7A8,,2022-01-21,108,UK,UK-ENG,Y,,,UK34430,del_trans_464600,UK34430_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3151FA3_2022_,Y,Y,NORW-3151FA3,,2022-01-23,109,UK,UK-ENG,Y,,,UK27088,del_trans_521226,UK27088_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3157B9D_2022_,Y,Y,NORW-3157B9D,,2022-01-21,108,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3150CB6_2022_,Y,Y,NORW-3150CB6,,2022-01-21,108,UK,UK-ENG,Y,,,UK28967,del_trans_364028,UK28967_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315A3AC_2022_,Y,Y,NORW-315A3AC,,2022-01-12,107,UK,UK-ENG,Y,,,UK26041,del_trans_259564,UK26041_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3161D7B_2022_,Y,Y,NORW-3161D7B,,2022-01-21,108,UK,UK-ENG,Y,,,UK45424,del_trans_391242,UK45424_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31505D9_2022_,Y,Y,NORW-31505D9,,2022-01-24,109,UK,UK-ENG,Y,,,UK26586,del_trans_438459,UK26586_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-315DB90_2022_,Y,Y,NORW-315DB90,,2022-01-21,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.239,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3164ED7_2022_,Y,Y,NORW-3164ED7,,2022-01-26,109,UK,UK-ENG,Y,,,UK39993,del_trans_162139,UK39993_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315CB92_2022_,Y,Y,NORW-315CB92,,2022-01-23,109,UK,UK-ENG,Y,,,UK25805,del_trans_206672,UK25805_1.46,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3150B1C_2022_,Y,Y,NORW-3150B1C,,2022-01-24,109,UK,UK-ENG,Y,,,UK29549,del_trans_474557,UK29549_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3159573_2022_,Y,Y,NORW-3159573,,2022-01-18,108,UK,UK-ENG,Y,,,UK30374,del_trans_214859,UK30374_1.1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3151F16_2022_,Y,Y,NORW-3151F16,,2022-01-25,109,UK,UK-ENG,Y,,,UK26682,del_trans_455549,UK26682_1.155,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3154E75_2022_,Y,Y,NORW-3154E75,,2022-01-18,108,UK,UK-ENG,Y,,,UK26070,del_trans_268133,UK26070_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3156A75_2022_,Y,Y,NORW-3156A75,,2022-01-24,109,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.73,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-315F612_2022_,Y,Y,NORW-315F612,,2022-01-24,109,UK,UK-ENG,Y,,,UK30704,del_trans_309128,UK30704_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3157AC8_2022_,Y,Y,NORW-3157AC8,,2022-01-24,109,UK,UK-ENG,Y,,,UK25773,del_trans_157092,UK25773_1.42,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-315C60A_2022_,Y,Y,NORW-315C60A,,2022-01-22,108,UK,UK-ENG,Y,,,UK26525,del_trans_434517,UK26525_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3165489_2022_,Y,Y,NORW-3165489,,2022-01-06,106,UK,UK-ENG,Y,,,UK29010,del_trans_377645,UK29010_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3160F25_2022_,Y,Y,NORW-3160F25,,2022-01-08,106,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3156A59_2022_,Y,Y,NORW-3156A59,,2022-01-25,109,UK,UK-ENG,Y,,,UK26070,del_trans_268133,UK26070_1.168,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31572C0_2022_,Y,Y,NORW-31572C0,,2022-01-11,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3165252_2022_,Y,Y,NORW-3165252,,2022-01-24,109,UK,UK-ENG,Y,,,UK26083,del_trans_276105,UK26083_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31521AF_2022_,Y,Y,NORW-31521AF,,2022-01-22,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31575BF_2022_,Y,Y,NORW-31575BF,,2022-01-19,108,UK,UK-ENG,Y,,,UK41547,del_trans_224251,UK41547_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-315CF65_2022_,Y,Y,NORW-315CF65,,2022-01-25,109,UK,UK-ENG,Y,,,UK26890,del_trans_491863,UK26890_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3161D41_2022_,Y,Y,NORW-3161D41,,2022-01-23,109,UK,UK-ENG,Y,,,UK25738,del_trans_146333,UK25738_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3152F4E_2022_,Y,Y,NORW-3152F4E,,2022-01-02,106,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.4.4.134.23.42.2,B.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315915B_2022_,Y,Y,NORW-315915B,,2022-01-23,109,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315D7EA_2022_,Y,Y,NORW-315D7EA,,2022-01-20,108,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315A281_2022_,Y,Y,NORW-315A281,,2022-01-24,109,UK,UK-ENG,Y,,,UK33061,del_trans_213044,UK33061_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31516C8_2022_,Y,Y,NORW-31516C8,,2022-01-02,106,UK,UK-ENG,Y,,,UK26393,del_trans_369814,UK26393_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3156C73_2022_,Y,Y,NORW-3156C73,,2022-01-03,106,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315C02C_2022_,Y,Y,NORW-315C02C,,2022-01-24,109,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315D596_2022_,Y,Y,NORW-315D596,,2022-01-24,109,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1443,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3163A16_2022_,Y,Y,NORW-3163A16,,2022-01-04,106,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1.7.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3154E90_2022_,Y,Y,NORW-3154E90,,2022-01-23,109,UK,UK-ENG,Y,,,UK26093,del_trans_286379,UK26093_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-316457D_2022_,Y,Y,NORW-316457D,,2022-01-23,109,UK,UK-ENG,Y,,,UK29616,del_trans_485726,UK29616_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3164D67_2022_,Y,Y,NORW-3164D67,,2022-01-23,109,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1161,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-315E75B_2022_,Y,Y,NORW-315E75B,,2022-01-18,108,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31572DE_2022_,Y,Y,NORW-31572DE,,2022-01-11,107,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3151E5F_2022_,Y,Y,NORW-3151E5F,,2022-01-20,108,UK,UK-ENG,Y,,,UK45269,del_trans_380027,UK45269_1.3,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3150207_2022_,Y,Y,NORW-3150207,,2022-01-20,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.696.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3156A4B_2022_,Y,Y,NORW-3156A4B,,2022-01-11,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31621BC_2022_,Y,Y,NORW-31621BC,,2022-01-23,109,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.811,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3152BDF_2022_,Y,Y,NORW-3152BDF,,2022-01-26,109,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31527D3_2022_,Y,Y,NORW-31527D3,,2022-01-25,109,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3151C27_2022_,Y,Y,NORW-3151C27,,2022-01-20,108,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1.66,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315B42A_2022_,Y,Y,NORW-315B42A,,2022-01-04,106,UK,UK-ENG,Y,,,UK46450,del_trans_463673,UK46450_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-314FBF1_2022_,Y,Y,NORW-314FBF1,,2022-01-23,109,UK,UK-ENG,Y,,,UK44047,del_trans_309965,UK44047_1.1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3151AE0_2022_,Y,Y,NORW-3151AE0,,2022-01-18,108,UK,UK-ENG,Y,,,UK41547,del_trans_224251,UK41547_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3161E6C_2022_,Y,Y,NORW-3161E6C,,2022-01-22,108,UK,UK-ENG,Y,,,UK26083,del_trans_276105,UK26083_1.159,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315D6A3_2022_,Y,Y,NORW-315D6A3,,2022-01-21,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.134.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3163E4C_2022_,Y,Y,NORW-3163E4C,,2022-01-22,108,UK,UK-ENG,Y,,,UK25670,del_trans_141087,UK25670_1.30.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3163D92_2022_,Y,Y,NORW-3163D92,,2022-01-25,109,UK,UK-ENG,Y,,,UK25680,del_trans_144594,UK25680_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31595C8_2022_,Y,Y,NORW-31595C8,,2022-01-22,108,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315A97D_2022_,Y,Y,NORW-315A97D,,2022-01-17,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3152BFB_2022_,Y,Y,NORW-3152BFB,,2022-01-19,108,UK,UK-ENG,Y,,,UK40933,del_trans_205883,UK40933_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315F3F8_2022_,Y,Y,NORW-315F3F8,,2022-01-04,106,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31541D5_2022_,Y,Y,NORW-31541D5,,2022-01-20,108,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3163074_2022_,Y,Y,NORW-3163074,,2022-01-11,107,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31631AC_2022_,Y,Y,NORW-31631AC,,2022-01-25,109,UK,UK-ENG,Y,,,UK26158,del_trans_308670,UK26158_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31630BB_2022_,Y,Y,NORW-31630BB,,2022-01-22,108,UK,UK-ENG,Y,,,UK29590,del_trans_477981,UK29590_1.3.1.1,B.1.1,100,93,2020-05-19,passed_qc,,NORW
_England_NORW-315AE30_2022_,Y,Y,NORW-315AE30,,2022-01-23,109,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315BDA0_2022_,Y,Y,NORW-315BDA0,,2022-01-08,106,UK,UK-ENG,Y,,,UK57738,del_trans_309405,UK57738_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3157974_2022_,Y,Y,NORW-3157974,,2022-01-06,106,UK,UK-ENG,Y,,,UK45139,del_trans_362789,UK45139_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315E7CC_2022_,Y,Y,NORW-315E7CC,,2022-01-19,108,UK,UK-ENG,Y,,,UK41514,del_trans_223919,UK41514_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315C75F_2022_,Y,Y,NORW-315C75F,,2022-01-21,108,UK,UK-ENG,Y,,,UK33599,del_trans_306185,UK33599_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3165624_2022_,Y,Y,NORW-3165624,,2022-01-18,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.1018,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-316403A_2022_,Y,Y,NORW-316403A,,2022-01-24,109,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.284.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3156DB9_2022_,Y,Y,NORW-3156DB9,,2022-01-22,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.552,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315EAD7_2022_,Y,Y,NORW-315EAD7,,2022-01-21,108,UK,UK-ENG,Y,,,UK25785,del_trans_176349,UK25785_1.76,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-315B96D_2022_,Y,Y,NORW-315B96D,,2022-01-22,108,UK,UK-ENG,Y,,,UK25815,del_trans_186347,UK25815_1.3,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-315C96B_2022_,Y,Y,NORW-315C96B,,2022-01-17,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315403B_2022_,Y,Y,NORW-315403B,,2022-01-25,109,UK,UK-ENG,Y,,,UK46824,del_trans_484657,UK46824_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31598A9_2022_,Y,Y,NORW-31598A9,,2022-01-23,109,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1.147,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-315E0B5_2022_,Y,Y,NORW-315E0B5,,2022-01-21,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3161291_2022_,Y,Y,NORW-3161291,,2022-01-20,108,UK,UK-ENG,Y,,,UK32995,del_trans_202157,UK32995_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-316518C_2022_,Y,Y,NORW-316518C,,2022-01-26,109,UK,UK-ENG,Y,,,UK30680,del_trans_305376,UK30680_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
